UID,PHASE,cnn_emb_0,cnn_emb_1,cnn_emb_2,cnn_emb_3,cnn_emb_4,cnn_emb_5,cnn_emb_6,cnn_emb_7,cnn_emb_8,cnn_emb_9,cnn_emb_10,cnn_emb_11,cnn_emb_12,cnn_emb_13,cnn_emb_14,cnn_emb_15,cnn_emb_16,cnn_emb_17,cnn_emb_18,cnn_emb_19,cnn_emb_20,cnn_emb_21,cnn_emb_22,cnn_emb_23,cnn_emb_24,cnn_emb_25,cnn_emb_26,cnn_emb_27,cnn_emb_28,cnn_emb_29,cnn_emb_30,cnn_emb_31,cnn_emb_32,cnn_emb_33,cnn_emb_34,cnn_emb_35,cnn_emb_36,cnn_emb_37,cnn_emb_38,cnn_emb_39,cnn_emb_40,cnn_emb_41,cnn_emb_42,cnn_emb_43,cnn_emb_44,cnn_emb_45,cnn_emb_46,cnn_emb_47,cnn_emb_48,cnn_emb_49,cnn_emb_50,cnn_emb_51,cnn_emb_52,cnn_emb_53,cnn_emb_54,cnn_emb_55,cnn_emb_56,cnn_emb_57,cnn_emb_58,cnn_emb_59,cnn_emb_60,cnn_emb_61,cnn_emb_62,cnn_emb_63
91,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5191088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7058945,3.7859597,0.0,0.0,0.0,3.9238248,0.0,0.0,0.0,0.0,0.0,5.432463,0.0,4.075857,3.6537154,3.9239025,0.0,3.3108752,0.0,4.5868316,0.0,0.0,0.0,4.422051,0.0,0.0,0.0,4.420791,0.0,0.0,3.254879,4.2336063,0.0,0.0,0.0,3.2238655,0.0,0.0,0.0,3.6412368,3.814956,0.0,0.0,3.9456038,5.145507,3.9762607,3.6017127
91,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3927937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5451632,3.3738885,0.0,0.0,0.0,4.261836,0.0,0.0,0.0,0.0,0.0,5.480802,0.0,3.005341,3.9177837,3.5519867,0.0,2.9622903,0.0,4.3596907,0.0,0.0,0.0,4.8319874,0.0,0.0,0.0,5.267209,0.0,0.0,3.2090082,4.2499843,0.0,0.0,0.0,5.799301,0.0,0.0,0.0,3.1486778,3.793667,0.0,0.0,3.9375675,4.9859447,4.1763425,3.6662612
92,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5880628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4729981,3.2177334,0.0,0.0,0.0,4.293252,0.0,0.0,0.0,0.0,0.0,5.710978,0.0,2.547937,3.4926054,3.447424,0.0,2.9155257,0.0,4.443126,0.0,0.0,0.0,3.2884724,0.0,0.0,0.0,4.7407365,0.0,0.0,3.1113656,4.272952,0.0,0.0,0.0,5.736883,0.0,0.0,0.0,3.1312966,4.3509245,0.0,0.0,3.6425598,4.6930523,3.1662736,3.6564183
92,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7114155,3.4439569,0.0,0.0,0.0,4.731204,0.0,0.0,0.0,0.0,0.0,5.9726343,0.0,2.7552547,3.794038,3.68269,0.0,3.0920846,0.0,4.757462,0.0,0.0,0.0,3.6778653,0.0,0.0,0.0,5.0129933,0.0,0.0,3.2100267,4.4757614,0.0,0.0,0.0,6.533204,0.0,0.0,0.0,3.4451487,4.8191805,0.0,0.0,3.849315,4.9406385,3.4806514,3.9342744
93,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5468001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.973268,2.7843065,0.0,0.0,0.0,4.8174753,0.0,0.0,0.0,0.0,0.0,6.221219,0.0,2.5733843,3.95082,3.597787,0.0,3.4221156,0.0,4.926509,0.0,0.0,0.0,3.2473207,0.0,0.0,0.0,5.2383933,0.0,0.0,3.2065468,4.4109826,0.0,0.0,0.0,7.825861,0.0,0.0,0.0,3.2309651,5.9389544,0.0,0.0,3.848515,4.77328,3.1062295,3.4091063
93,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6982102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00562,2.7200274,0.0,0.0,0.0,4.9090347,0.0,0.0,0.0,0.0,0.0,6.300543,0.0,2.3395543,3.9570308,3.5776715,0.0,3.5482063,0.0,4.905489,0.0,0.0,0.0,2.9583645,0.0,0.0,0.0,5.2202935,0.0,0.0,3.2804518,4.467394,0.0,0.0,0.0,8.15152,0.0,0.0,0.0,3.2399893,5.9952507,0.0,0.0,3.8846164,4.8274136,3.0533597,3.621465
94,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0594587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10392,3.1444745,0.0,0.0,0.0,5.2338085,0.0,0.0,0.0,0.0,0.0,6.4268446,0.0,2.7837863,3.8732169,3.8277068,0.0,3.4415908,0.0,5.0158367,0.0,0.0,0.0,1.5271019,0.0,0.0,0.0,4.362229,0.0,0.0,3.3460324,4.5266056,0.0,0.0,0.0,6.614749,0.0,0.0,0.0,3.1251085,6.178033,0.0,0.0,3.7960944,4.771824,2.5507224,3.7396412
94,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2529182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.459244,3.1518998,0.0,0.0,0.0,5.31656,0.0,0.0,0.0,0.0,0.0,6.424424,0.0,2.664359,3.8612041,3.8966346,0.0,3.4944057,0.0,4.969141,0.0,0.0,0.0,0.83432627,0.0,0.0,0.0,3.9478097,0.0,0.0,3.498736,4.53733,0.0,0.0,0.0,6.3506536,0.0,0.0,0.0,3.2865894,6.5330195,0.0,0.0,3.643996,4.794458,2.4395032,3.7658215
95,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1497283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.760585,4.488081,0.0,0.0,0.0,3.8627963,0.0,0.0,0.0,0.0,0.0,5.4700804,0.0,4.075123,4.025149,3.9760113,0.0,3.2588067,0.0,4.680587,0.0,0.0,0.0,5.073771,0.0,0.0,0.0,4.34613,0.0,0.0,3.5932484,4.104747,0.0,0.0,0.0,0.6191178,0.0,0.0,0.0,3.32552,1.1884604,0.0,0.0,4.019315,5.1440134,5.2240157,4.207601
95,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1092052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8404036,4.4223475,0.0,0.0,0.0,4.2064867,0.0,0.0,0.0,0.0,0.0,5.757109,0.0,4.105978,3.996043,4.027417,0.0,3.3575222,0.0,4.6977334,0.0,0.0,0.0,4.8043747,0.0,0.0,0.0,4.062597,0.0,0.0,3.5182118,4.145555,0.0,0.0,0.0,1.1429213,0.0,0.0,0.0,3.5264566,1.6433109,0.0,0.0,3.9934812,5.531443,4.9808865,4.238204
96,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8934906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0030603,3.3246808,0.0,0.0,0.0,4.9118376,0.0,0.0,0.0,0.0,0.0,5.6572647,0.0,2.682192,3.2893019,3.3443866,0.0,3.122322,0.0,4.803093,0.0,0.0,0.0,2.6223583,0.0,0.0,0.0,4.006917,0.0,0.0,3.2648787,4.348245,0.0,0.0,0.0,5.163828,0.0,0.0,0.0,3.2190988,5.25134,0.0,0.0,3.7087433,4.617637,2.8409672,3.5595343
96,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8697653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.955344,3.2580647,0.0,0.0,0.0,4.82808,0.0,0.0,0.0,0.0,0.0,6.0577884,0.0,2.598021,3.5991697,3.4278388,0.0,3.4085267,0.0,4.9454875,0.0,0.0,0.0,2.651381,0.0,0.0,0.0,4.5076,0.0,0.0,3.2834916,4.50837,0.0,0.0,0.0,6.242703,0.0,0.0,0.0,3.3583217,5.310121,0.0,0.0,3.815887,4.778067,2.9957762,3.922195
97,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1896787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0111017,4.013978,0.0,0.0,0.0,4.25599,0.0,0.0,0.0,0.0,0.0,6.0219727,0.0,3.9028678,3.8493342,4.2965407,0.0,3.637651,0.0,4.342382,0.0,0.0,0.0,4.415313,0.0,0.0,0.0,3.8376703,0.0,0.0,3.2053857,4.0012126,0.0,0.0,0.0,1.8311285,0.0,0.0,0.0,3.705238,3.2437518,0.0,0.0,4.237784,5.3726215,4.6866918,4.119975
97,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8457522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1414676,3.8281682,0.0,0.0,0.0,4.3056035,0.0,0.0,0.0,0.0,0.0,5.979269,0.0,3.4611583,3.7841146,3.9130907,0.0,3.0501547,0.0,4.830131,0.0,0.0,0.0,3.7822921,0.0,0.0,0.0,4.5030413,0.0,0.0,3.2754254,4.3998413,0.0,0.0,0.0,3.752798,0.0,0.0,0.0,3.431426,3.6547024,0.0,0.0,3.966491,5.182731,4.0023155,3.9089513
98,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2143362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5188823,3.3427982,0.0,0.0,0.0,3.9484982,0.0,0.0,0.0,0.0,0.0,5.056715,0.0,2.937563,3.5891325,3.407514,0.0,2.8650417,0.0,4.308857,0.0,0.0,0.0,5.130313,0.0,0.0,0.0,5.185993,0.0,0.0,3.101852,4.092612,0.0,0.0,0.0,5.2285595,0.0,0.0,0.0,3.1292717,3.5750144,0.0,0.0,3.7009442,4.6114397,4.1568966,3.5436342
98,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3061857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5886776,3.4909012,0.0,0.0,0.0,4.2278147,0.0,0.0,0.0,0.0,0.0,5.549076,0.0,2.9361486,3.8026977,3.517961,0.0,3.1375127,0.0,4.4273014,0.0,0.0,0.0,5.1642637,0.0,0.0,0.0,5.733965,0.0,0.0,3.2382534,4.3058844,0.0,0.0,0.0,6.4892883,0.0,0.0,0.0,3.0982022,3.7178352,0.0,0.0,3.8216345,4.871589,3.9681053,3.743196
99,plain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.177606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3883457,3.2266793,0.0,0.0,0.0,3.741167,0.0,0.0,0.0,0.0,0.0,5.615816,0.0,2.5155733,3.5724573,3.4160028,0.0,2.727779,0.0,4.1336493,0.0,0.0,0.0,4.7311487,0.0,0.0,0.0,5.041714,0.0,0.0,3.0916386,3.8756213,0.0,0.0,0.0,5.37472,0.0,0.0,0.0,3.3918037,3.6436474,0.0,0.0,3.8135648,4.7194595,3.9478984,3.359233
99,venous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1758504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.551425,2.9473476,0.0,0.0,0.0,3.9371216,0.0,0.0,0.0,0.0,0.0,5.4731073,0.0,2.1860118,3.3238785,3.3087006,0.0,2.7396276,0.0,4.17306,0.0,0.0,0.0,4.4120183,0.0,0.0,0.0,5.1845474,0.0,0.0,3.0273144,3.870355,0.0,0.0,0.0,6.529978,0.0,0.0,0.0,3.259761,4.2395763,0.0,0.0,3.7340145,4.5845785,3.6078873,3.3900218
